true_lengths,gen1_lengths
6.8452,6.8473
3.9934,3.9761
2.6782,2.6922
13.5213,13.3229
3.5485,3.3748
3.8189,4.3253
5.2405,4.5815
7.0895,5.9699
7.7323,6.3759
2.6438,4.0171
5.201,5.9651
3.9712,3.4234
5.2569,5.9617
3.0097,2.8703
4.7227,4.0432
4.9501,7.9718
4.1313,4.3839
4.1313,4.3839
6.7778,6.2748
6.1475,6.2016
6.1475,6.2016
15.3253,14.4125
3.4024,3.2333
3.4836,3.3697
13.0097,14.6868
3.4497,3.5753
3.4497,3.5753
4.9973,4.4684
4.0632,4.0008
4.0632,4.0008
3.6919,3.701
9.7912,10.0407
3.1334,3.055
5.2898,5.2554
12.9502,9.9197
2.5669,4.2615
7.8946,6.8635
6.8729,6.9105
6.8729,6.9105
6.8729,6.9105
3.1816,3.1838
3.1816,3.1838
9.4753,8.9076
3.3393,3.2391
3.3393,3.2391
7.0214,7.3825
6.9457,6.9501
6.9457,6.9501
6.9457,6.9501
2.8218,2.8267
4.0813,3.9398
7.7929,7.8236
7.4486,6.472
18.1729,15.8353
4.8237,6.3051
8.7459,8.8038
8.7459,8.8038
8.7459,8.8038
3.6295,3.1975
3.7417,4.1598
8.0052,8.2077
3.8684,3.6658
3.9071,3.8056
6.2741,6.3814
3.0713,3.1874
4.3641,4.7984
5.9939,5.0595
3.2559,4.344
3.2559,4.344
28.7694,17.7954
3.8799,3.8184
3.8799,3.8184
2.7346,2.8367
6.593,6.9941
6.593,6.9941
6.593,6.9941
8.8902,6.243
3.9252,10.0017
5.7524,3.2374
2.9536,2.9948
2.9536,2.9948
31.2238,30.8021
3.4915,3.5283
3.4915,3.5283
8.1628,8.4402
7.8572,7.9555
7.8572,7.9555
7.8572,7.9555
2.8355,2.8015
2.8355,2.8015
24.5398,25.0292
6.2071,6.2527
6.2071,6.2527
6.2071,6.2527
4.821,5.0804
4.821,5.0804
4.3424,3.7967
5.8125,5.8398
5.8125,5.8398
5.8125,5.8398
3.3418,3.4499
3.6664,3.6165
7.0934,7.1519
5.9982,6.0045
5.9982,6.0045
5.9982,6.0045
6.547,6.5128
6.547,6.5128
6.547,6.5128
4.3467,5.7483
4.6137,6.1776
6.1882,3.295
4.1568,4.3632
4.1568,4.3632
8.1074,8.1567
7.3758,7.3363
7.3758,7.3363
7.3758,7.3363
3.0978,3.4953
3.0978,3.4953
8.1981,6.219
3.6376,3.7125
4.3687,4.3831
9.1666,9.2079
4.6631,4.6639
4.6631,4.6639
4.6631,4.6639
10.738,11.4886
2.9392,2.9531
5.1104,5.011
4.0501,3.9675
4.0501,3.9675
9.5602,9.8572
4.1135,4.0571
4.3719,4.2225
7.4024,7.7376
3.2602,3.1586
4.4575,4.539
6.4124,6.2494
4.281,4.1771
4.281,4.1771
21.2019,22.139
7.4953,7.5579
7.4953,7.5579
7.4953,7.5579
3.8233,5.7262
4.7509,7.5384
7.4871,3.2128
4.0642,5.0794
4.0642,5.0794
8.1094,4.834
4.4103,4.6086
4.4103,4.6086
4.8356,4.5949
3.0712,3.2391
3.0712,3.2391
7.2668,6.7927
3.3037,2.8468
3.3037,2.8468
6.4411,8.9722
6.8123,6.8045
6.8123,6.8045
6.8123,6.8045
4.1349,4.1178
4.1349,4.1178
8.3033,8.3288
3.6964,3.7144
6.8218,7.4758
6.29,6.0481
6.2207,5.9878
10.4702,11.1241
3.3562,3.346
8.5306,8.4973
8.5306,8.4973
4.0473,4.1994
4.923,4.8587
4.923,4.8587
10.6541,10.9949
6.5071,6.5668
6.5071,6.5668
6.5071,6.5668
17.8375,17.7518
4.3259,4.2495
9.1869,9.3826
7.6084,7.8241
7.6084,7.8241
7.6084,7.8241
4.4328,4.6021
4.4328,4.6021
8.4513,8.0798
6.9661,6.9875
6.9661,6.9875
6.9661,6.9875
3.1891,3.1841
3.1891,3.1841
26.6431,26.2121
6.572,6.5736
6.572,6.5736
6.572,6.5736
2.7997,2.8263
4.769,4.6137
4.4696,4.653
3.9757,4.1592
3.9757,4.1592
4.4227,4.1435
3.3998,3.0508
3.8277,3.1444
4.7881,6.169
4.3491,6.5037
5.2016,7.678
7.3365,3.3637
10.8799,10.6023
10.8799,10.6023
10.8799,10.6023
2.6928,2.7396
3.7971,3.8293
6.6754,5.9117
3.7026,3.8417
3.8787,3.9961
6.8242,6.3325
2.8468,2.8358
2.8468,2.8358
26.4624,26.4433
8.6746,9.7894
2.4978,2.4498
4.262,4.3383
7.1254,7.2172
7.1254,7.2172
7.1254,7.2172
6.7744,6.7191
9.1246,9.2482
3.3867,3.3118
7.2857,7.3194
7.2857,7.3194
7.2857,7.3194
4.7517,4.2906
6.0872,5.9516
9.803,11.3351
3.5447,3.1409
4.7389,5.0772
9.7706,10.2215
8.64,8.686
8.64,8.686
8.64,8.686
2.9666,2.914
3.6846,3.5841
8.3189,8.52
3.911,4.2277
5.8543,5.7959
6.8696,6.0134
6.6076,6.6088
6.6076,6.6088
6.6076,6.6088
6.9423,6.9149
6.9423,6.9149
6.9423,6.9149
6.3167,6.3104
6.3167,6.3104
6.3167,6.3104
3.988,4.5617
5.047,3.5696
5.4669,7.158
11.7283,11.2974
11.7283,11.2974
11.7283,11.2974
6.1913,6.2789
6.1913,6.2789
6.1913,6.2789
3.3805,3.3508
4.478,4.4588
8.3687,8.4802
9.2266,9.1304
9.2266,9.1304
9.2266,9.1304
3.3531,3.3986
3.3531,3.3986
30.1193,29.5406
10.5388,10.3572
3.1761,3.1699
5.4675,5.5505
4.7405,4.759
4.7405,4.759
3.392,3.3387
4.9746,4.9729
4.9746,4.9729
4.9746,4.9729
3.4673,3.941
3.6945,4.4036
6.0457,5.2715
3.4638,3.472
3.4638,3.472
5.312,5.2821
4.43,5.198
5.5271,5.6445
10.1833,8.7399
6.109,6.1433
6.109,6.1433
14.8712,14.9195
2.9721,3.0792
2.9721,3.0792
6.6661,6.2832
9.8222,8.1379
9.8222,8.1379
9.8222,8.1379
3.7195,3.6247
5.9979,5.8422
9.2876,9.5842
8.0066,8.0412
8.0066,8.0412
8.0066,8.0412
4.5197,4.5378
4.5197,4.5378
2.8496,2.8063
4.3324,4.233
4.3324,4.233
8.1412,7.8515
10.4334,10.4312
10.4334,10.4312
3.4923,3.4499
4.2174,4.1558
4.2174,4.1558
29.2665,22.7918
3.3365,3.5843
5.0672,4.3818
5.2434,5.9831
7.0166,6.9304
7.0166,6.9304
7.0166,6.9304
5.6342,5.5561
10.1739,10.2658
3.0435,3.1202
4.7319,4.7961
4.7319,4.7961
9.3589,9.4675
2.6134,2.6295
2.6134,2.6295
24.5726,24.9132
6.5112,6.4886
6.5112,6.4886
6.5112,6.4886
4.3349,4.3087
4.3349,4.3087
5.4656,5.5057
4.4579,4.6125
4.4579,4.6125
35.9595,33.2966
8.0546,6.2584
3.3958,9.919
6.6384,3.1354
7.4807,7.635
7.4807,7.635
7.4807,7.635
9.3434,10.0137
2.947,2.9827
4.704,4.6202
7.2865,7.2989
7.2865,7.2989
7.2865,7.2989
6.2905,6.2311
9.7464,9.5486
3.1441,3.1083
7.4371,7.4082
7.4371,7.4082
7.4371,7.4082
15.6841,15.6915
3.9676,3.9208
9.8129,9.8294
2.6551,2.6733
4.6742,4.6027
9.8581,10.0531
2.9614,2.9385
5.0677,4.5093
5.5242,6.0258
7.1995,7.1318
7.1995,7.1318
7.1995,7.1318
7.5437,7.4497
7.5437,7.4497
7.5437,7.4497
4.0385,4.1239
15.3068,16.1441
10.7437,11.0892
7.5966,7.999
4.3554,4.1621
5.3303,5.1327
3.1997,3.2013
5.4863,5.3953
8.4867,8.1858
11.6081,11.4471
11.6081,11.4471
11.6081,11.4471
3.385,3.4245
4.4921,4.3035
7.6276,7.68
6.9708,6.8967
6.9708,6.8967
6.9708,6.8967
3.2324,3.1858
3.2324,3.1858
29.826,31.1849
3.5115,3.4558
4.2744,3.4799
5.5687,6.3944
4.0975,3.976
7.1642,8.849
5.2558,5.4416
4.5412,3.8704
4.5412,3.8704
21.4066,39.6103
7.8345,7.9687
7.8345,7.9687
7.8345,7.9687
12.079,10.441
6.8173,8.2098
10.4522,10.5318
3.5173,3.233
4.0157,4.2247
7.308,8.3807
3.745,3.113
3.8033,3.8809
7.0245,7.9824
3.2622,3.3702
3.2363,3.2661
7.5565,7.3343
3.9403,3.7727
3.9403,3.7727
21.0277,22.9956
3.8464,3.8506
4.5941,4.6578
4.9899,4.9864
4.1102,4.0203
7.3674,4.3921
11.9165,18.7156
5.9763,5.8871
3.4592,3.7742
13.68,12.8808
4.1279,4.1772
5.7739,5.01
4.1463,5.7036
9.3557,9.5131
3.1595,3.0341
5.6474,5.6559
3.5031,3.6118
4.9685,4.8509
15.9799,15.9983
3.1859,3.2056
3.469,5.0517
7.8926,5.1218
2.9893,2.9584
2.9893,2.9584
29.7648,29.7062
4.6195,4.6586
4.6195,4.6586
8.6325,8.5151
13.6481,13.0336
3.2891,3.4069
5.769,5.7914
3.8442,3.8699
3.8442,3.8699
8.8373,8.79
5.5082,5.5739
20.8078,16.26
5.5081,5.6812
6.7025,6.7004
6.7025,6.7004
6.7025,6.7004
3.9262,2.8571
5.3405,6.3709
6.0575,6.4739
7.6648,7.7184
7.6648,7.7184
7.6648,7.7184
4.8576,4.8204
4.8576,4.8204
6.3113,6.1683
6.3361,6.4633
8.4058,7.3836
4.886,5.5954
3.3212,3.4224
4.3154,4.3118
9.2426,9.1308
6.8098,6.7177
6.8098,6.7177
6.8098,6.7177
3.5713,3.2911
12.4436,13.7199
5.7085,5.9496
2.8499,2.8805
2.8499,2.8805
8.1777,7.9597
3.8341,3.7906
2.7705,2.795
10.4474,10.6863
4.4745,4.2611
4.4745,4.2611
10.7272,12.8468
3.3806,3.4003
3.3806,3.4003
4.6605,4.6205
3.4559,3.4147
3.4559,3.4147
8.2461,8.463
6.4704,6.4771
6.4704,6.4771
6.4704,6.4771
3.1697,3.1638
3.1697,3.1638
8.7094,8.9634
2.7604,2.7413
4.3619,4.3576
5.2328,5.2471
8.0316,7.9807
8.0316,7.9807
8.0316,7.9807
6.8466,6.9742
6.8466,6.9742
6.8466,6.9742
5.4868,5.769
8.7619,9.7548
5.6395,5.2873
9.4214,9.4424
9.4214,9.4424
9.4214,9.4424
4.6576,3.7909
4.6576,3.7909
2.7646,4.0902
2.9048,2.8512
2.9048,2.8512
8.3547,8.5162
5.4722,5.5159
5.4722,5.5159
17.911,18.457
5.914,5.9382
5.914,5.9382
5.914,5.9382
11.0694,10.4552
11.0694,10.4552
11.0694,10.4552
2.9839,5.783
5.0252,7.0321
8.4047,3.0602
5.2466,3.826
5.2466,3.826
3.5839,7.0474
5.9999,6.0563
5.9999,6.0563
5.9999,6.0563
3.7047,3.7104
3.7047,3.7104
11.8182,11.8138
6.3053,6.2219
6.3053,6.2219
6.3053,6.2219
3.2535,3.1138
3.2535,3.1138
9.4104,10.7261
9.9556,10.0803
9.9556,10.0803
9.9556,10.0803
4.5359,4.6367
4.5359,4.6367
10.7797,10.3378
3.639,3.5795
3.639,3.5795
17.0812,18.9054
9.1945,9.2994
9.1945,9.2994
9.1945,9.2994
3.1813,3.122
4.4644,4.4834
8.5133,8.4686
4.6404,4.5038
4.3605,4.9408
6.6203,5.4821
3.1117,3.1728
3.4592,3.3067
5.8293,6.1066
3.6783,3.6641
13.4512,17.4096
5.7332,4.9078
4.3121,4.4312
4.3121,4.4312
8.9531,8.5037
4.3931,4.6832
4.3931,4.6832
4.1844,3.7002
7.3489,7.449
7.3489,7.449
7.3489,7.449
5.0947,4.3052
5.3643,5.9229
6.7142,6.8577
3.1789,3.1937
4.5232,4.4143
13.7948,13.6332
3.239,3.334
3.239,3.334
26.5319,26.0077
3.1639,3.2207
6.3931,6.9328
6.8225,6.7057
6.1679,6.2441
7.0295,7.1021
11.0271,11.5318
3.2537,3.2688
4.609,4.6688
9.3282,9.2304
7.3399,7.3155
7.3399,7.3155
7.3399,7.3155
3.953,3.969
3.953,3.969
9.1064,9.0852
2.8891,2.8746
2.8891,2.8746
6.9129,6.9696
7.5435,7.8068
7.5435,7.8068
7.5435,7.8068
6.2469,5.9448
6.2469,5.9448
18.6472,22.7392
3.4092,2.759
3.4092,2.759
6.8021,9.4296
3.8297,3.857
3.8297,3.857
8.0973,7.9669
9.5782,9.8169
3.8358,3.8275
5.7362,5.5111
4.6927,4.6608
6.4801,6.7684
2.9033,2.7416
3.2146,3.2584
4.6669,4.706
10.0607,9.7075
4.6015,3.3103
4.6015,3.3103
3.42,6.7188
4.3988,4.3786
4.3988,4.3786
12.0336,12.0774
6.153,6.1842
6.153,6.1842
6.153,6.1842
3.3676,3.4238
4.1432,4.9839
8.0048,6.3883
10.4404,10.4865
3.1245,3.0496
6.5219,6.7375
4.3006,4.3394
4.3006,4.3394
8.5437,8.242
3.2309,3.371
4.3135,4.9892
6.3095,5.2111
4.0945,4.0291
4.0466,3.9756
10.6771,10.9888
6.6229,6.6628
6.6229,6.6628
6.6229,6.6628
9.5866,9.7356
9.5866,9.7356
3.2071,3.2495
8.1752,8.1092
8.1752,8.1092
8.1752,8.1092
3.4983,3.4829
5.155,5.2775
11.0514,11.0498
3.1268,3.114
3.1268,3.114
6.9685,7.0492
4.306,3.6161
5.4192,5.0408
8.4716,10.2969
2.9305,2.99
5.7154,4.8821
10.0207,10.2632
2.6786,2.8029
2.6786,2.8029
7.3384,6.2377
9.5108,9.4288
2.8866,2.8895
4.6667,4.6989
6.7562,6.7676
6.7562,6.7676
6.7562,6.7676
3.5176,2.7939
3.6975,4.2791
7.591,8.4615
7.1159,7.1036
7.1159,7.1036
7.1159,7.1036
6.1685,6.2273
6.1685,6.2273
6.1685,6.2273
9.8973,10.1774
9.8973,10.1774
12.0588,13.5547
9.3836,9.237
9.3836,9.237
5.3752,5.5944
6.3742,6.3513
6.3742,6.3513
6.3742,6.3513
3.0124,3.05
3.0124,3.05
9.1291,8.7919
7.5107,7.5383
7.5107,7.5383
7.5107,7.5383
8.2343,8.2417
8.2343,8.2417
8.2343,8.2417
3.6742,3.6783
3.7896,3.8097
8.8469,8.7262
2.9663,3.011
2.9663,3.011
8.287,8.1111
7.2408,6.6245
3.3458,3.0911
5.0272,5.4915
4.0712,3.8521
4.0712,3.8521
5.3062,4.5871
6.9738,6.471
3.9015,6.8101
6.8741,4.8278
3.7827,3.7397
5.8081,5.968
12.6535,12.6696
6.0065,5.9896
11.6269,11.3127
3.4537,3.4501
8.5537,8.568
3.2043,3.1758
7.1072,7.2481
6.5411,6.7012
7.6273,7.2665
7.996,6.8848
7.1205,7.1526
7.1205,7.1526
7.1205,7.1526
3.9264,3.9652
4.4858,4.4388
12.0079,11.8927
8.6464,4.9053
8.6455,7.7072
8.1184,17.8498
3.9658,3.8071
7.1314,5.4849
4.6943,5.1206
2.9847,2.9184
4.8918,4.6736
5.6458,6.1439
6.6313,6.6378
6.6313,6.6378
6.6313,6.6378
5.7239,5.4986
5.7239,5.4986
9.4239,9.7471
9.5356,9.2998
3.0321,3.5409
4.9594,4.6804
8.9992,8.3293
8.9992,8.3293
17.2884,21.8124
6.8911,6.8712
6.8911,6.8712
6.8911,6.8712
8.0136,7.98
8.0136,7.98
8.0136,7.98
4.1104,4.46
4.8972,4.8213
7.4229,6.449
3.4441,3.5273
3.4441,3.5273
9.3051,9.0503
7.2508,7.3361
7.2508,7.3361
7.2508,7.3361
3.5038,3.428
3.5038,3.428
9.1946,9.276
7.7694,7.7638
7.7694,7.7638
7.7694,7.7638
7.203,7.1362
7.203,7.1362
7.203,7.1362
3.5836,3.599
3.5836,3.599
11.0973,10.9013
6.2595,6.0995
6.2595,6.0995
11.5015,12.5407
2.81,2.8362
4.8678,4.7322
9.2751,10.2515
6.8139,6.8669
6.8139,6.8669
6.8139,6.8669
7.3217,7.3186
7.3217,7.3186
7.3217,7.3186
2.8015,2.7996
4.5502,4.4488
5.456,5.553
2.8493,2.8941
4.0972,4.0493
5.1894,5.2634
3.5889,3.4193
3.5889,3.4193
10.4491,10.2761
3.8024,3.7988
3.8024,3.7988
7.567,7.6284
5.3729,5.3849
5.3729,5.3849
4.974,5.1302
6.3158,6.3123
6.3158,6.3123
6.3158,6.3123
5.1764,5.6726
6.0493,6.2739
3.4228,3.3477
4.037,4.0948
4.037,4.0948
24.2867,26.1328
2.726,2.6842
3.7066,3.8489
5.7339,5.5694
6.9631,6.9582
6.9631,6.9582
6.9631,6.9582
5.4268,5.4702
7.7526,7.0221
2.5127,2.7766
5.8252,3.4433
8.17,4.9965
3.2916,9.3519
4.1373,4.0901
4.1373,4.0901
13.2799,11.7707
4.2655,4.4052
4.0686,4.1185
10.6587,10.2334
15.5016,15.8893
3.7931,3.7519
11.9998,15.0584
2.9375,2.9104
2.9375,2.9104
9.4803,9.3742
7.1182,7.3479
7.1182,7.3479
7.1182,7.3479
9.1595,9.2103
2.9389,2.901
4.6612,4.7018
3.6746,3.7119
3.6746,3.7119
11.1365,10.6823
3.8792,3.8248
4.093,3.8514
9.8348,10.5324
12.1933,12.1807
12.1933,12.1807
12.1933,12.1807
6.0776,6.0653
6.0776,6.0653
6.0776,6.0653
6.6961,6.7063
6.6961,6.7063
6.6961,6.7063
6.2858,6.2849
6.2858,6.2849
6.2858,6.2849
6.4679,6.8043
6.4679,6.8043
6.4679,6.8043
10.8505,10.8793
3.4396,3.6151
7.0192,6.7101
4.3596,4.3583
4.3596,4.3583
10.6879,10.7114
4.2981,4.107
4.2981,4.107
6.5258,7.0745
6.5926,6.4565
6.5926,6.4565
4.2237,4.3612
4.0937,3.9709
4.0937,3.9709
4.8852,4.9772
13.2545,29.0502
7.6558,5.6663
12.0857,5.9253
3.8302,3.9589
3.8302,3.9589
27.4972,26.7018
6.8679,6.935
6.8679,6.935
6.8679,6.935
6.6389,6.5357
6.6389,6.5357
6.6389,6.5357
7.3019,7.3204
7.3019,7.3204
7.3019,7.3204
5.2224,5.1393
5.2224,5.1393
6.6061,5.4583
4.4405,4.1661
4.0957,4.0644
12.5347,15.196
6.6111,6.5769
6.6111,6.5769
6.6111,6.5769
3.2501,3.2684
3.2501,3.2684
34.2285,32.4585
5.4807,9.2657
9.4435,2.7458
2.6839,5.0381
4.3826,5.3027
5.8036,7.02
16.3162,10.9504
6.3307,6.2269
6.3307,6.2269
6.3307,6.2269
6.0783,6.088
6.0783,6.088
6.0783,6.088
6.5482,6.5354
6.5482,6.5354
6.5482,6.5354
4.4781,3.7561
5.1925,5.3024
8.6048,9.9419
7.428,7.4092
7.428,7.4092
7.428,7.4092
3.9475,3.5463
3.9475,3.5463
19.2157,23.1114
6.3695,6.3483
6.3695,6.3483
6.3695,6.3483
3.5305,3.0875
3.5305,3.0875
6.2656,8.2938
6.8514,6.8761
6.8514,6.8761
6.8514,6.8761
3.5955,3.1694
3.7159,4.0994
8.7348,8.9577
5.4057,5.3519
5.4057,5.3519
5.4057,5.3519
9.2732,9.4057
3.1089,3.0251
4.2916,4.4471
8.2998,8.2932
8.2998,8.2932
8.2998,8.2932
4.3288,4.3083
4.3288,4.3083
6.2082,6.1478
3.0641,3.0834
5.0115,5.012
8.1965,7.956
3.6472,3.7563
3.6472,3.7563
7.3532,7.1124
3.6563,3.2486
6.4207,6.2152
5.7551,6.3855
7.6324,7.6428
7.6324,7.6428
7.6324,7.6428
4.8365,4.8701
4.8365,4.8701
4.2008,4.4535
6.5603,6.5086
6.5603,6.5086
6.5603,6.5086
4.0145,3.9382
4.3316,4.2125
7.2215,7.6111
3.4083,3.2992
6.02,6.235
10.7297,10.442
6.7836,6.7723
6.7836,6.7723
6.7836,6.7723
6.346,6.4436
6.346,6.4436
6.346,6.4436
4.7575,4.6313
4.7575,4.6313
8.6567,9.1893
15.1752,9.2189
19.8776,15.1969
2.6014,6.4716
7.4064,7.4112
7.4064,7.4112
7.4064,7.4112
3.3915,3.1258
4.6047,4.1836
4.9155,5.8591
3.512,3.6864
3.3037,3.2751
5.2885,5.3815
3.2842,3.4246
5.2533,5.5393
6.6406,6.0887
2.9443,3.8121
2.9443,3.8121
10.3922,6.3553
6.7524,6.8047
6.7524,6.8047
6.7524,6.8047
3.1697,3.1004
3.8615,3.9636
4.8865,4.8841
7.2194,7.3245
7.2194,7.3245
7.2194,7.3245
4.8573,5.0261
4.8573,5.0261
4.8573,5.0261
4.6279,4.6822
4.6279,4.6822
3.5747,3.4787
2.719,2.7005
4.4273,4.3326
5.1937,5.3058
3.4285,3.6037
3.4285,3.6037
17.8022,16.2884
3.4202,3.406
3.5557,3.7998
11.7795,10.7642
2.9454,2.8919
4.4282,4.4373
5.51,5.5829
4.6425,4.6008
4.6425,4.6008
4.6425,4.6008
4.3031,4.3934
4.3031,4.3934
5.4167,5.5228
4.0921,4.0386
4.4335,5.1141
8.5026,7.6227
13.4513,6.1282
13.4513,6.1282
14.7492,19.0319
2.7014,2.916
3.9495,3.9807
4.2567,4.0556
2.9344,3.0583
2.9344,3.0583
22.5655,21.1118
4.5226,4.5268
4.5226,4.5268
10.7981,10.9814
7.9482,7.9398
7.9482,7.9398
7.9482,7.9398
3.3932,3.4992
3.3932,3.4992
7.824,7.9372
6.4404,6.4551
6.4404,6.4551
6.4404,6.4551
3.6113,3.6534
3.6113,3.6534
22.5482,21.8893
10.5793,10.4666
7.4478,6.1455
7.5054,7.8744
7.041,6.9949
7.041,6.9949
7.041,6.9949
7.2925,6.8731
8.9409,9.6128
3.6406,3.59
8.9536,8.9637
8.9536,8.9637
8.9536,8.9637
7.8978,7.9195
7.8978,7.9195
7.8978,7.9195
3.111,3.0448
3.111,3.0448
28.2361,28.7013
3.3123,3.2672
3.3123,3.2672
25.772,26.1104
9.0829,7.5228
4.8353,4.3248
9.9456,20.4069
2.9011,2.778
2.9011,2.778
6.7069,7.2254
11.6169,10.0515
3.1259,3.1766
5.5219,5.6009
7.7177,7.922
7.7177,7.922
7.7177,7.922
3.0151,3.0658
4.1247,3.2837
5.8822,8.4858
3.4914,3.5672
4.2032,4.1184
10.4806,10.4895
3.5019,3.4963
4.9675,3.6346
4.0648,6.3722
6.8391,6.7801
6.8391,6.7801
6.8391,6.7801
3.2944,3.4802
5.0615,4.0634
5.4565,6.9886
4.4771,4.4157
4.4771,4.4157
8.8869,8.9415
4.0383,4.1253
6.4088,6.4805
9.2919,9.0561
6.7935,6.7858
6.7935,6.7858
6.7935,6.7858
6.5996,6.5947
6.5996,6.5947
6.5996,6.5947
6.0098,5.9858
6.0098,5.9858
6.0098,5.9858
6.0139,7.9453
6.0139,7.9453
9.6435,8.1853
5.2875,3.2098
5.8852,4.4859
3.1873,7.0744
13.0314,13.491
5.9853,5.5834
6.0134,5.5916
8.3837,8.4122
8.3837,8.4122
8.3837,8.4122
5.8716,5.8704
10.1504,9.9063
2.796,2.7516
7.4936,7.626
7.4936,7.626
7.4936,7.626
9.2227,8.9418
2.8424,2.9149
5.7488,5.7648
8.1895,8.198
8.1895,8.198
8.1895,8.198
2.9739,3.0915
2.9739,3.0915
25.066,26.7526
4.5621,4.4262
4.5621,4.4262
12.2167,12.5075
6.1656,4.226
6.1656,4.226
6.0496,12.6849
2.8698,3.0374
2.8698,3.0374
12.5218,11.9871
6.6569,6.6159
6.6569,6.6159
6.6569,6.6159
8.0343,8.198
8.0343,8.198
8.0343,8.198
8.4113,8.7051
8.8072,9.1562
3.8928,3.4227
6.1229,6.1069
6.1229,6.1069
6.1229,6.1069
3.6792,3.4221
5.0856,4.8831
6.4636,6.8199
3.8269,3.6121
27.1475,27.0976
3.8055,3.8662
9.0935,8.393
6.6298,5.9836
4.8544,5.014
6.2911,6.313
6.2911,6.313
6.2911,6.313
3.4473,3.4536
12.3606,13.0757
5.2076,4.9901
2.8797,2.8378
4.3893,4.3814
10.1747,9.9846
6.246,6.2628
6.246,6.2628
6.246,6.2628
4.8924,4.7597
4.8924,4.7597
3.3159,3.4763
4.0997,4.1105
4.0997,4.1105
9.858,9.7836
6.1269,6.1161
6.1269,6.1161
6.1269,6.1161
3.1975,3.29
3.7529,3.2204
13.5274,15.7815
3.9505,4.1596
3.9505,4.1596
7.6528,6.9121
6.3071,6.2802
6.3071,6.2802
3.8291,3.2691
7.2597,7.3314
7.2597,7.3314
17.9866,17.9422
9.3571,5.6795
2.9816,9.3308
5.4243,2.854
5.8419,5.7969
5.8419,5.7969
5.8419,5.7969
6.1184,6.137
6.1184,6.137
6.1184,6.137
9.0575,9.8741
3.2594,3.1257
4.9978,4.7694
6.214,6.2042
6.214,6.2042
6.214,6.2042
7.8638,7.8402
7.8638,7.8402
7.8638,7.8402
3.1304,3.0883
4.9721,5.0009
5.2944,5.2557
13.4258,10.7191
3.3628,3.483
6.9623,6.8874
4.1499,4.2226
4.1499,4.2226
8.3908,8.2148
7.6582,7.6321
7.6582,7.6321
7.6582,7.6321
6.9969,7.0072
6.9969,7.0072
6.9969,7.0072
2.5892,2.5273
2.5892,2.5273
7.0634,7.232
8.1829,9.0861
8.1829,9.0861
8.1829,9.0861
5.3648,5.3869
5.3648,5.3869
8.7324,8.8855
8.9321,8.8681
8.9321,8.8681
8.9321,8.8681
4.1529,4.1599
4.1529,4.1599
4.1529,4.1599
2.7732,2.841
2.7732,2.841
28.2273,27.7284
2.6987,2.726
4.2664,4.2213
5.0786,4.7637
3.0962,3.1679
3.0962,3.1679
6.5242,6.2808
6.2902,6.2514
6.2902,6.2514
6.2902,6.2514
3.2103,2.9075
3.2103,2.9075
5.9146,7.0224
6.668,6.6858
6.668,6.6858
6.668,6.6858
2.6292,2.6386
4.0877,4.0324
8.5375,8.4894
6.7092,5.7622
6.8717,6.9708
7.2897,6.9756
5.6344,5.6419
8.5795,8.2018
6.2206,6.3043
3.9385,6.2215
4.2436,6.657
7.4856,3.2651
5.3463,9.6953
7.917,3.314
3.8826,4.6367
8.3219,8.9926
6.0933,6.4706
7.3515,7.1297
6.0225,6.0245
6.0225,6.0245
6.0225,6.0245
3.32,4.6908
4.1538,7.0251
6.8905,2.9194
2.9582,3.059
4.5935,4.5794
8.4863,8.3626
3.4086,4.5218
3.4086,4.5218
6.0936,3.429
5.5334,6.194
5.5334,6.194
5.5334,6.194
10.5782,10.3404
10.5782,10.3404
10.5782,10.3404
2.7112,2.8682
4.3854,4.4559
5.7965,5.874
5.249,5.2451
5.249,5.2451
7.5402,7.73
6.6884,6.7135
6.6884,6.7135
6.6884,6.7135
7.3114,7.332
7.3114,7.332
7.3114,7.332
8.8619,2.7884
8.8619,2.7884
2.7365,27.3546
2.9997,3.0348
2.9997,3.0348
8.0304,8.073
3.0532,3.0109
3.0532,3.0109
26.1276,26.893
7.5052,7.5869
7.5052,7.5869
4.0904,3.9359
6.8542,6.956
6.8542,6.956
6.8542,6.956
4.3499,4.4242
4.3499,4.4242
4.0381,4.0736
6.9817,6.9989
6.9817,6.9989
6.9817,6.9989
3.4772,3.3105
3.4772,3.3105
7.0925,8.4576
7.5972,11.8295
3.3996,3.4905
8.3977,5.4497
7.1759,7.2043
7.1759,7.2043
7.1759,7.2043
4.6977,4.5115
14.674,16.7452
4.6789,4.6501
7.6039,6.9102
15.9191,16.6315
6.7587,6.8045
3.4074,3.4658
3.4074,3.4658
9.2513,9.1088
8.3549,8.2834
8.3549,8.2834
8.3549,8.2834
4.4706,4.4312
4.4706,4.4312
4.5444,4.7939
6.1682,6.1821
6.1682,6.1821
6.1682,6.1821
6.5256,6.0982
7.6724,8.952
4.0661,3.7805
7.0745,7.1479
7.0745,7.1479
7.0745,7.1479
8.7583,8.7466
8.7583,8.7466
8.7583,8.7466
6.4843,6.4904
6.4843,6.4904
6.4843,6.4904
2.8626,2.8084
4.3549,4.2834
15.8348,17.2385
6.3736,6.3191
11.4984,11.3009
3.5447,3.4188
7.3027,7.3095
7.3027,7.3095
7.3027,7.3095
3.6926,3.3477
3.6926,3.3477
